Timestep,Lambda,Reward
55.21361207962036,0.6936779618263245,-2.9199705,487.1449
55.26067042350769,0.7325668334960938,-2.8810816,484.26382
55.30918312072754,0.7596272230148315,-2.8540213,481.4098
55.363624811172485,0.48015096783638,-3.1334977,478.2763
55.41369581222534,0.8423551917076111,-2.7712934,475.505
55.542641162872314,0.8662132024765015,-2.7474353,472.75757
55.591360330581665,0.683157205581665,-2.9304914,469.8271
55.63864493370056,0.6831912994384766,-2.930457,466.89664
55.690529346466064,0.696690559387207,-2.9169579,463.97968
55.72902226448059,0.990047812461853,-2.6236007,461.35608
55.78007984161377,0.4285613000392914,-3.1850872,458.171
55.82357978820801,0.8545193076133728,-2.7591293,455.41187
55.86940240859985,0.6281493306159973,-2.9854991,452.42636
55.91251564025879,0.6665040254592896,-2.9471445,449.47922
55.95686078071594,0.9675816297531128,-2.646067,446.83316
56.083152055740356,0.19749245047569275,-3.416156,443.417
56.124547243118286,0.8277983665466309,-2.78585,440.63113
56.1789824962616,0.7611140012741089,-2.8525345,437.7786
56.22359251976013,0.9531311988830566,-2.6605172,435.11807
56.26791286468506,0.6166121363639832,-2.9970365,432.12103
56.308313846588135,0.8623215556144714,-2.751327,429.36972
56.357075214385986,0.7897474765777588,-2.8239012,426.5458
56.404680490493774,0.7606889009475708,-2.8529596,423.69284
56.45202708244324,0.847030758857727,-2.7666178,420.9262
56.497440338134766,0.8483226895332336,-2.7653258,418.1609
56.61617374420166,0.6158446669578552,-2.997804,415.1631
56.65788197517395,0.6858402490615845,-2.9278083,412.2353
56.711880922317505,0.5656483173370361,-3.0480003,409.1873
56.75798463821411,0.9048067927360535,-2.7088418,406.47845
56.80999946594238,0.6156085729598999,-2.99804,403.4804
56.85593843460083,0.6556541919708252,-2.9579945,400.5224
56.89933967590332,0.7239437103271484,-2.8897047,397.6327
56.94605898857117,0.7143721580505371,-2.8992763,394.73343
56.995816707611084,0.488141268491745,-3.1255074,391.6079
57.03839373588562,0.692827045917511,-2.9208214,388.6871
57.15761160850525,0.8164864182472229,-2.797162,385.88995
57.20347833633423,0.8198984265327454,-2.79375,383.0962
57.246289014816284,0.7770503759384155,-2.8365982,380.25958
57.2932870388031,0.495513379573822,-3.1181352,377.14145
57.339163303375244,0.7695135474205017,-2.844135,374.2973
57.38333463668823,0.5926422476768494,-3.0210063,371.2763
57.42936110496521,0.8236100077629089,-2.7900386,368.48627
57.47824954986572,0.26144301891326904,-3.3522055,365.13406
57.52526497840881,0.8084589242935181,-2.8051896,362.3289
57.573612689971924,0.844242513179779,-2.769406,359.55948
57.68682503700256,0.9208858013153076,-2.6927629,356.86673
57.74186658859253,0.9785465002059937,-2.635102,354.23163
57.782798767089844,0.6683410406112671,-2.9453075,351.28632
57.831674575805664,0.2701312303543091,-3.3435173,347.9428
57.87915277481079,0.9633558988571167,-2.6502926,345.2925
57.92258834838867,0.4228556156158447,-3.190793,342.1017
57.96896576881409,0.9240797758102417,-2.6895688,339.41214
58.01727223396301,0.8471047878265381,-2.7665439,336.6456
58.08314251899719,0.9443792104721069,-2.6692693,333.97632
58.140891790390015,0.9033282995223999,-2.7103202,331.266
58.26765990257263,0.9210750460624695,-2.6925735,328.57343
58.31309938430786,0.7780596017837524,-2.835589,325.73782
58.365721225738525,0.7950021028518677,-2.8186464,322.9192
58.411566972732544,0.7457395195960999,-2.867909,320.05127
58.45613741874695,0.7380186319351196,-2.87563,317.17563
58.49970269203186,0.8967792987823486,-2.7168694,314.45877
58.54487895965576,0.3755747079849243,-3.2380738,311.2207
58.58674502372742,0.8070703744888306,-2.8065782,308.41412
58.63912320137024,0.9499757289886475,-2.663673,305.75046
58.683106899261475,0.7761279940605164,-2.8375206,302.91293
58.806923151016235,0.9946763515472412,-2.6189723,300.29398
58.85857629776001,0.6350803375244141,-2.978568,297.3154
58.90314698219299,0.8850724101066589,-2.7285762,294.58682
58.94889235496521,0.2123938798904419,-3.4012547,291.18558
58.99349856376648,0.838482677936554,-2.7751658,288.4104
59.036585092544556,0.8708027005195618,-2.7428458,285.66754
59.086726903915405,0.8969163298606873,-2.7167323,282.9508
59.132303953170776,0.5520603656768799,-3.0615883,279.88922
59.17889618873596,0.968187689781189,-2.6454608,277.24377
59.223907232284546,0.9149746894836426,-2.6986737,274.5451
59.34654903411865,0.9020859003067017,-2.793853,271.75125
59.39072632789612,0.7331222295761108,-2.8805263,268.87073
59.435224294662476,0.8267820477485657,-2.7868664,266.08386
59.47902750968933,0.9258087873458862,-2.6878397,263.39603
59.52591633796692,0.9824672341346741,-2.6311812,260.76483
59.56528091430664,0.8345338106155396,-2.7791147,257.98572
59.61736607551575,0.8599214553833008,-2.753727,255.232
59.66406726837158,0.34793636202812195,-3.2657123,251.96628
59.71025848388672,0.8040490746498108,-2.8095994,249.15668
59.756158113479614,0.8913304805755615,-2.7223182,246.43436
59.87788152694702,0.5971004962921143,-3.0165482,243.41782
59.94102501869202,0.5982396602630615,-3.015409,240.4024
59.99055480957031,0.5617267489433289,-3.0519218,237.35048
60.03599452972412,0.6816880106925964,-2.9319606,234.41852
60.07923650741577,0.9389665126800537,-2.6746821,231.74384
60.13618993759155,0.7140418291091919,-2.8996067,228.84422
60.18709182739258,0.7531858682632446,-2.8604627,225.98376
60.236172914505005,0.8137418031692505,-2.7999067,223.18385
60.28970289230347,0.7432140111923218,-2.8704345,220.31342
60.343393325805664,0.7331894040107727,-2.880459,217.43295
60.47414016723633,0.9328054785728455,-2.680843,214.7521
60.52485156059265,0.7175682783126831,-2.8960803,211.85602
60.57352685928345,0.5439314246177673,-3.0697172,208.7863
60.62571167945862,0.8713443279266357,-2.7423043,206.04399
60.67358660697937,0.8161009550094604,-2.7975476,203.24644
60.72281455993652,0.5935642719268799,-3.0200844,200.22636
60.770538330078125,0.642937421798706,-2.9707112,197.25565
60.8167986869812,0.9012808799743652,-2.7123675,194.54327
60.86099338531494,0.14469683170318604,-3.4689517,191.07433
60.905956745147705,0.8848514556884766,-2.728797,188.34554
61.03753638267517,0.7641556859016418,-2.8494928,185.49605
61.08702731132507,0.7771387100219727,-2.8365097,182.65955
61.13560152053833,0.9491229057312012,-2.6645255,179.99503
61.183576822280884,0.6493573188781738,-2.964291,177.03073
61.22761678695679,0.7515815496444702,-2.862067,174.16867
61.27850580215454,0.915961503982544,-2.6976871,171.47098
61.3257417678833,0.8351491093635559,-2.7784994,168.69247
61.37838649749756,0.9613282680511475,-2.6523204,166.04016
61.42907738685608,0.7901245951652527,-2.823524,163.21664
61.47852683067322,0.9448184370994568,-2.6688302,160.54782
61.59839725494385,0.6516453623771667,-2.9620032,157.58582
61.65540027618408,0.6814361810684204,-2.9322124,154.65361
61.698357343673706,0.4924998879432678,-3.1211486,151.53246
61.75465774536133,0.8442697525024414,-2.7693787,148.76308
61.803181409835815,0.9095726013183594,-2.7040758,146.059
61.853296756744385,0.5716158151626587,-3.0420327,143.01697
61.90246629714966,0.8994940519332886,-2.7141545,140.30281
61.94929623603821,0.839106023311615,-2.7745426,137.52827
62.002323627471924,0.817693829536438,-2.7959547,134.73232
62.04964780807495,0.4343888759613037,-3.1792598,131.55305
62.19245195388794,0.9061626195907593,-2.707486,128.84557
62.239543199539185,0.7074045538902283,-2.906244,125.93932
62.28578162193298,0.9750248193740845,-2.6386237,123.3007
62.33224129676819,0.6542973518371582,-2.959351,120.34135
62.386322259902954,0.8784387707710266,-2.7352097,117.60614
62.43359851837158,0.36359238624572754,-3.2500563,114.35609
62.482187271118164,0.8592517971992493,-2.7543967,111.60169
62.53249502182007,0.926925539970398,-2.686723,108.91497
62.57795166969299,0.3546319305896759,-3.2590165,105.65595
62.626267194747925,0.7871363759040833,-2.826512,102.82944
62.75262427330017,0.5715315341949463,-3.042117,99.78732
62.806580781936646,0.15279489755630493,-3.4608536,96.32647
62.848050117492676,0.835639238357544,-2.7780094,93.54846
62.90107750892639,0.886993408203125,-2.726655,90.82181
62.948662757873535,0.5474761724472046,-3.0661724,87.75564
63.00097703933716,0.7321786284446716,-2.88147,84.87417
63.05215525627136,0.5892715454101562,-3.0243769,81.84979
63.09904599189758,0.9242635369300842,-2.689385,79.16041
63.14800810813904,0.6661794185638428,-2.9474692,76.21294
63.19856095314026,0.4484364092350006,-3.1652122,73.04772
63.327120304107666,0.9439578056335449,-2.6696906,70.37803
63.37504720687866,0.8759758472442627,-2.7376728,67.64036
63.42459225654602,0.9667390584945679,-2.6469095,64.99345
63.47301983833313,0.8679354190826416,-2.7457132,62.247734
63.521037101745605,0.9119082689285278,-2.7017403,59.545994
63.5677285194397,0.5178030729293823,-3.0958455,56.45015
63.613967180252075,0.9250707626342773,-2.6885777,53.761574
63.66451644897461,0.5988007187843323,-3.0148478,50.746727
63.70629143714905,0.9249248504638672,-2.6887236,48.058002
63.75756072998047,0.5309956073760986,-3.082653,44.97535
63.94353914260864,0.8818877935409546,-2.7317607,42.243587
63.99772381782532,0.2641543745994568,-3.3494942,38.894093
64.04389929771423,0.9893425107002258,-2.624306,36.269787
64.08520770072937,0.9808392524719238,-2.6328092,33.63698
64.14176511764526,0.7162063121795654,-2.8974423,30.739536
64.19074988365173,0.9717049598693848,-2.6419435,28.097593
64.24154663085938,0.9593572616577148,-2.6542912,25.443302
64.28915643692017,0.6126407384872437,-3.0010078,22.442295
64.33645248413086,0.8566117286682129,-2.7570367,19.685259
64.38290929794312,0.9488962888717651,-2.6647522,17.020506
64.50462484359741,0.9521398544311523,-2.6615086,14.358997
64.54358625411987,0.45311227440834045,-3.1605363,11.198462
64.59772825241089,0.940424382686615,-2.6732242,8.525237
64.6392822265625,0.36200201511383057,-3.2516465,5.2735906
64.69763422012329,0.20669114589691162,-3.4069574,1.8666332
64.74970722198486,0.8758789300918579,-2.7377696,-0.8711364
64.79756426811218,0.8898427486419678,-2.723806,-3.5949423
64.84817576408386,0.7080197334289551,-2.9056287,-6.5005713
64.89912247657776,0.9324692487716675,-2.6811793,-9.18175
64.94487023353577,0.780563473701477,-2.833085,-12.014835
65.06419396400452,0.8703428506851196,-2.7433057,-14.758141
65.11697244644165,0.951634407043457,-2.662014,-17.420155
65.1623923778534,0.7898384928703308,-2.82381,-20.243965
65.21080994606018,0.7902136445045471,-2.8234348,-23.0674
65.25161528587341,0.8640612363815308,-2.7495873,-25.816988
65.30994200706482,0.8898278474807739,-2.7238207,-28.54081
65.35174107551575,0.9647177457809448,-2.6489308,-31.189741
65.40573573112488,0.845806360244751,-2.7678423,-33.957584
65.45169186592102,0.30937430262565613,-3.304274,-37.26186
65.49647521972656,0.6569115519523621,-2.956737,-40.218597
65.61393141746521,0.8700647354125977,-2.7435837,-42.96218
65.66618227958679,0.9154437780380249,-2.6982048,-45.660385
65.71421670913696,0.5949399471282959,-3.0187087,-48.679092
65.75570559501648,0.8586171865463257,-2.7550313,-51.434124
65.80854439735413,0.8147042989730835,-2.7989442,-54.233067
65.85661697387695,0.4063684642314911,-3.2072802,-57.440346
65.90480256080627,0.9515471458435059,-2.6621013,-60.102448
65.9472725391388,0.9318176507949829,-2.681831,-62.78428
66.00212383270264,0.6981693506240845,-2.9154792,-65.69976
66.06924772262573,0.29100483655929565,-3.3226438,-69.02241
66.23778247833252,0.6374613046646118,-2.9761872,-71.9986
66.30754160881042,0.8855892419815063,-2.7280593,-74.726654
66.37819290161133,0.9905463457107544,-2.6231022,-77.349754
66.45631456375122,0.8981698155403137,-2.7154787,-80.06523
66.53059387207031,0.802148699760437,-2.8114998,-82.87673
66.61049771308899,0.6917546391487122,-2.9218938,-85.79862
66.681636095047,0.3067723512649536,-3.3068762,-89.1055
66.7514135837555,0.506765604019165,-3.106883,-92.21238
66.8297119140625,0.867875337600708,-2.7457733,-94.95815
66.90100407600403,0.7329113483428955,-2.8807373,-97.83889
67.04279494285583,0.5876857042312622,-3.0259628,-100.86485
67.12440943717957,0.7352195978164673,-2.878429,-103.74328
67.20127987861633,0.5444717407226562,-3.0691767,-106.812454
67.28109741210938,0.8706066608428955,-2.743042,-109.5555
67.35583329200745,0.16613668203353882,-3.447512,-113.003006
67.42662501335144,0.638562798500061,-2.9750857,-115.97809
67.49891424179077,0.41167277097702026,-3.2019758,-119.18006
67.57390975952148,0.8720703721046448,-2.741578,-121.92164
67.64338850975037,0.6534887552261353,-2.9601598,-124.8818
67.71898913383484,0.9480345845222473,-2.665614,-127.54741
67.86986064910889,0.8103374242782593,-2.803311,-130.35072
67.94607067108154,0.3253995180130005,-3.288249,-133.63898
68.01977109909058,0.5676125884056091,-3.046036,-136.68501
68.09071946144104,0.6942489743232727,-2.9193995,-139.60442
68.16763925552368,0.8260706663131714,-2.7875779,-142.392
68.23842644691467,0.8468992114067078,-2.7667494,-145.15875
68.32068848609924,0.8114752173423767,-2.8021734,-147.96092
68.39787149429321,0.9633967876434326,-2.6502519,-150.61118
68.4760308265686,0.9137162566184998,-2.6999323,-153.31111
68.54436206817627,0.2712245285511017,-3.342424,-156.65353
68.690260887146,0.8628736734390259,-2.7507749,-159.40431
68.76454043388367,0.11062893271446228,-3.5030196,-162.90733
68.84049391746521,0.9697583913803101,-2.6438901,-165.55122
68.91424107551575,0.647114634513855,-2.966534,-168.51776
68.98569631576538,0.5002371072769165,-3.1134114,-171.63118
69.06861615180969,0.9380048513412476,-2.6756437,-174.30682
69.13879036903381,0.9389903545379639,-2.6746583,-176.98148
69.21108341217041,0.6040874719619751,-3.009561,-179.99104
69.29255986213684,0.8680790066719055,-2.7455695,-182.73662
69.36091375350952,0.6015316247940063,-3.012117,-185.74873
69.49649357795715,0.79227215051651,-2.8213763,-188.57011
69.57625031471252,0.8824007511138916,-2.731248,-191.30136
69.6527783870697,0.909907877445221,-2.7037406,-194.0051
69.7175076007843,0.19798550009727478,-3.415663,-197.42076
69.79522466659546,0.9463930130004883,-2.6672554,-200.08801
69.86391019821167,0.3947310447692871,-3.2189174,-203.30693
69.92965650558472,0.7664954662322998,-2.8471532,-206.15408
70.00571918487549,0.721602201461792,-2.8920465,-209.04613
70.07936763763428,0.5789589285850525,-3.0346897,-212.08081
70.1526095867157,0.7048560976982117,-2.9087925,-214.98961
70.28795671463013,0.8428918123245239,-2.7707567,-217.76036
70.38496661186218,0.8316360116004944,-2.7820125,-220.54237
70.45692467689514,0.9023469090461731,-2.7113016,-223.25368
70.53068089485168,0.362024188041687,-3.2516243,-226.5053
70.60577726364136,0.8707412481307983,-2.7429073,-229.2482
70.67127633094788,0.9548119306564331,-2.6588366,-231.90704
70.74456524848938,0.7784273028373718,-2.8352213,-234.74226
70.81795310974121,0.899602472782135,-2.714046,-237.45631
70.89264488220215,0.5736961364746094,-3.0399523,-240.49626
70.96397304534912,0.8257861733436584,-2.7878623,-243.28412
71.12001657485962,0.30570733547210693,-3.3079412,-246.59206
71.19289350509644,0.523702085018158,-3.0899465,-249.682
71.2668514251709,0.9134773015975952,-2.7001712,-252.38217
71.34196472167969,0.2674553394317627,-3.3461933,-255.72836
71.42197847366333,0.9441602826118469,-2.6694882,-258.39786
71.50048327445984,0.9483962655067444,-2.6652522,-261.0631
71.5711395740509,0.28502410650253296,-3.3286245,-264.39172
71.65449690818787,0.8739490509033203,-2.7396994,-267.1314
71.72873878479004,0.614284098148346,-2.9993644,-270.13077
71.80487060546875,0.679919958114624,-2.9337287,-273.06448
71.98684668540955,0.49271532893180847,-3.120933,-276.18542
72.06289958953857,0.9253223538398743,-2.6883261,-278.87375
72.14177298545837,0.9453665018081665,-2.668282,-281.54202
72.22133684158325,0.7004100680351257,-2.9132385,-284.45526
72.30433702468872,0.9430884122848511,-2.6705601,-287.12582
72.37871861457825,0.6621208190917969,-2.9515276,-290.07736
73.500004529953,0.4647054970264435,-3.148943,-293.22632
73.58320999145508,0.8467618823051453,-2.7668867,-295.9932
73.65815711021423,0.8455862998962402,-2.768062,-298.76126
73.73720598220825,0.9462012648582458,-2.6674473,-301.4287
73.90432000160217,0.6279139518737793,-2.9857345,-304.41446
73.98081493377686,0.7909383177757263,-2.8227103,-307.23718
74.07298135757446,0.9130203127861023,-2.7006283,-309.9378
74.16424036026001,0.5433526635169983,-3.0702958,-313.0081
74.2620804309845,0.8733488321304321,-2.7402997,-315.74838
74.37162733078003,0.7239571809768677,-2.8896914,-318.63806
74.53357338905334,0.8946785926818848,-2.7189698,-321.35703
74.64281439781189,0.286410927772522,-3.3272376,-324.68427
74.76200699806213,0.5695368051528931,-3.0441117,-327.72836
74.86431217193604,0.6078187227249146,-3.0058298,-330.7342
75.0919861793518,0.10684221982955933,-3.5068064,-334.241
75.1913411617279,0.645714521408081,-2.9679341,-337.20892
75.28450083732605,0.8807085752487183,-2.73294,-339.94186
75.38080906867981,0.6162989139556885,-2.9973497,-342.9392
75.47087979316711,0.6409525871276855,-2.9726958,-345.9119
75.56929349899292,0.4793456792831421,-3.1343029,-349.0462
75.66706275939941,0.9243840575218201,-2.6892645,-351.73547
75.7598123550415,0.882768988609314,-2.7308795,-354.46634
75.85346579551697,0.8803858757019043,-2.7332625,-357.19962
75.93763470649719,0.8345847725868225,-2.7790637,-359.97867
76.12951040267944,0.6491494178771973,-2.964499,-362.94318
76.25441670417786,0.1383780837059021,-3.4752705,-366.41846
76.3778076171875,0.2662706971168518,-3.3473778,-369.76584
76.4952929019928,0.31165456771850586,-3.3019938,-373.06784
76.5997884273529,0.7597883939743042,-2.8538601,-375.9217
76.70300555229187,0.5717806220054626,-3.041868,-378.96356
76.80679702758789,0.812147855758667,-2.8015008,-381.76508
76.90069913864136,0.7717857360839844,-2.8418627,-384.60693
76.99841022491455,0.9282184839248657,-2.68543,-387.29236
77.09630846977234,0.7240139842033386,-2.8896346,-390.182
77.2856605052948,0.5334728956222534,-3.0801756,-393.26218
77.38270306587219,0.792373776435852,-2.8212748,-396.08347
77.48548460006714,0.4355629086494446,-3.1780856,-399.26157
77.595059633255,0.7647067308425903,-2.8489418,-402.1105
77.69528818130493,0.5394934415817261,-3.074155,-405.18466
77.79768943786621,0.8947762250900269,-2.7188723,-407.90353
77.8991265296936,0.7628788948059082,-2.8507695,-410.7543
78.00716376304626,0.8879326581954956,-2.7257159,-413.48
78.11967206001282,0.8286961317062378,-2.7849524,-416.26495
78.21795129776001,0.884952187538147,-2.7286963,-418.99365
78.41111969947815,0.443388968706131,-3.1702595,-422.1639
78.52202129364014,0.8420907258987427,-2.7715578,-424.93546
78.62864637374878,0.9778963327407837,-2.6357522,-427.5712
78.72825312614441,0.28649580478668213,-3.3271527,-430.89835
78.84125304222107,0.8828718662261963,-2.7307768,-433.62912
78.94853472709656,0.7304476499557495,-2.883201,-436.51233
79.04761385917664,0.5723914504051208,-3.0412571,-439.5536
79.15276074409485,0.7576531171798706,-2.8559954,-442.40958
79.26519894599915,0.7959545254707336,-2.817694,-445.22726
79.41046023368835,0.4041909873485565,-3.2094574,-448.4367
79.80345368385315,0.62859708070755,-2.9850514,-451.42175
79.99965143203735,0.8164379596710205,-2.7972107,-454.21896
80.2233030796051,0.5294694304466248,-3.0841792,-457.30313
80.45070171356201,0.8798140287399292,-2.7338345,-460.03696
80.67378783226013,0.9085516929626465,-2.7050967,-462.74207
80.88985204696655,0.8148659467697144,-2.7987826,-465.54086
81.12427043914795,0.5476683974266052,-3.0659802,-468.60684
81.34001159667969,0.776515007019043,-2.8371334,-471.44397
81.53114008903503,0.8428881168365479,-2.7707605,-474.21472
81.72443199157715,0.8831853866577148,-2.730463,-476.9452
82.10514974594116,0.8857662677764893,-2.7278824,-479.67307
82.32738590240479,0.494597464799881,-3.119051,-482.7921
82.52647662162781,0.2846856713294983,-3.3289628,-486.12106
82.72957277297974,0.9422577023506165,-2.6713908,-488.79245
82.93089771270752,0.7836900949478149,-2.8299584,-491.6224
83.12695717811584,0.4338931441307068,-3.1797554,-494.80215
83.35732936859131,0.7649086713790894,-2.8487399,-497.6509
83.55502772331238,0.5383394360542297,-3.075309,-500.72623
83.7559928894043,0.6586179733276367,-2.9550304,-503.68124
83.95755743980408,0.9265239238739014,-2.6871247,-506.36838
84.38245129585266,0.653677225112915,-2.9599714,-509.32834
84.60859680175781,0.8067227602005005,-2.8069258,-512.13525
84.81949973106384,0.891563355922699,-2.7220852,-514.85736
85.00613808631897,0.6604622602462769,-2.9531863,-517.81055
85.23047995567322,0.9258630275726318,-2.6877856,-520.49835
85.42981100082397,0.9286928176879883,-2.6849556,-523.1833
85.65114521980286,0.8377895355224609,-2.7758589,-525.95917
85.8845043182373,0.24508821964263916,-3.3685603,-529.3277
86.13294982910156,0.9279759526252747,-2.6856725,-532.01337
86.33061695098877,0.8707365989685059,2.0717196,-529.94165
86.77629351615906,0.872535228729248,2.072619,-527.869
87.02155828475952,0.7258726954460144,1.9992878,-525.86975
87.29231476783752,0.8984103202819824,2.0855565,-523.7842
87.52528715133667,0.8810989260673523,2.076901,-521.7073
87.82572031021118,0.21791359782218933,1.7453083,-519.962
88.10453844070435,0.4072706699371338,1.8399868,-518.122
88.38554739952087,0.6189160346984863,1.9458095,-516.1762
88.61563611030579,0.7202025651931763,1.9964528,-514.17975
88.82701897621155,0.5523697733879089,1.9125364,-512.2672
89.07512187957764,0.9485108852386475,2.110607,-510.15662
89.52173209190369,0.19581928849220276,1.7342612,-508.42236
89.79619240760803,0.8459842801094055,2.0593436,-506.363
90.07216167449951,0.9703153967857361,2.121509,-504.2415
90.20833444595337,0.6646524667739868,1.9686778,-502.2728
90.33842039108276,0.18798816204071045,1.7303455,-500.54245
90.47976326942444,0.6777517199516296,1.9752274,-498.56723
90.62462949752808,0.9475656151771545,2.1101344,-496.4571
90.77271676063538,0.5991109013557434,1.9359069,-494.52118
90.90029168128967,0.7664347887039185,2.019569,-492.50162
91.04714298248291,0.5914855003356934,1.9320942,-490.56952
91.27486777305603,0.9005334377288818,2.0866182,-488.4829
91.40704536437988,0.9468774795532227,2.1097903,-486.3731
91.52937364578247,0.695859432220459,1.9842812,-484.38882
91.64555716514587,0.6768657565116882,1.9747844,-482.41403
91.77484250068665,0.7077597975730896,1.9902313,-480.4238
92.83313536643982,0.871452808380127,2.0720778,-478.3517
92.97863459587097,0.7262511253356934,1.999477,-476.35223
93.0953676700592,0.5676475763320923,1.9201753,-474.43207
93.21644592285156,0.8568867444992065,2.0647948,-472.36728
93.33471274375916,0.8560534715652466,2.0643783,-470.3029
93.55309104919434,0.6815294623374939,1.9771161,-468.32578
93.67007088661194,0.7276082634925842,2.0001557,-466.32562
93.78917598724365,0.7495599389076233,2.0111315,-464.31448
93.90351390838623,0.19163310527801514,1.732168,-462.5823
94.04519128799438,0.5056276917457581,1.8891654,-460.69315
94.16613411903381,0.9268738627433777,2.0997884,-458.59335
94.28671908378601,0.8409255743026733,2.0568142,-456.53653
94.40323138237,0.45942214131355286,1.8660625,-454.67047
94.52961492538452,0.6853153705596924,1.9790092,-452.69147
94.64588832855225,0.6052346229553223,1.9389688,-450.7525
94.85802221298218,0.6796720027923584,1.9761875,-448.7763
94.97811579704285,0.8482787609100342,2.0604908,-446.71582
95.10437560081482,0.8255569934844971,2.04913,-444.6667
95.23251461982727,0.5634564757347107,1.9180796,-442.7486
95.3575165271759,0.8394190073013306,2.056061,-440.69254
95.47539258003235,0.494285523891449,1.8834941,-438.80905
95.59469938278198,0.8700989484786987,2.071401,-436.73764
95.7203299999237,0.2926369309425354,1.7826699,-434.95496
95.843332529068,0.9325257539749146,2.1026144,-432.85236
95.97798490524292,0.3069397807121277,1.7898214,-431.06253
96.19065046310425,0.19092926383018494,1.731816,-429.33072
96.31950664520264,0.06742879748344421,1.6700659,-427.66064
96.43715333938599,0.3974612355232239,1.835082,-425.82556
96.55408692359924,0.31875157356262207,1.7957273,-424.02985
96.67067742347717,0.7647114992141724,2.0187073,-422.01114
96.78641891479492,0.3463036119937897,1.8095033,-420.20163
96.91540336608887,0.9056850671768188,2.089194,-418.11243
97.03959703445435,0.25978803634643555,1.7662455,-416.3462
97.17351150512695,0.9392979145050049,2.1060004,-414.2402
97.30011248588562,0.6596075892448425,1.9661553,-412.27405
97.53591728210449,0.9433229565620422,2.108013,-410.16605
97.69530820846558,0.38320139050483704,1.8279521,-408.3381
97.86290240287781,0.9012011289596558,2.086952,-406.25116
98.01978039741516,0.39385557174682617,1.8332793,-404.41788
98.15409398078918,0.8985674381256104,2.0856352,-402.33224
98.29237651824951,0.8131219148635864,2.0429125,-400.28934
98.42783236503601,0.5768404006958008,1.9247717,-398.36456
98.56927418708801,0.4820687770843506,1.8773859,-396.48718
98.69432497024536,0.9015662670135498,2.0871346,-394.40005
98.83153533935547,0.5825480818748474,1.9276254,-392.47244
99.05054378509521,0.40527966618537903,1.8389913,-390.63345
99.18456435203552,0.6611881256103516,1.9669455,-388.6665
99.31971001625061,0.9739285111427307,2.1233158,-386.54318
99.44769191741943,0.011360406875610352,1.6420317,-384.90115
99.57725739479065,0.25643810629844666,1.7645705,-383.1366
99.7032835483551,0.921545147895813,2.097124,-381.03946
99.8288106918335,0.4131779968738556,1.8429404,-379.19653
99.95001459121704,0.8167616128921509,2.0447323,-377.1518
100.07306694984436,0.4942222237586975,1.8834627,-375.26834
100.20629453659058,0.07598620653152466,1.6743445,-373.594
100.42693710327148,0.9806447625160217,2.126674,-371.46732
100.55060005187988,0.5010898113250732,1.8868964,-369.5804
100.68399357795715,0.07398977875709534,1.6733464,-367.90707
100.79816818237305,0.9689502716064453,2.1208267,-365.78625
100.92264890670776,0.9224297404289246,2.0975664,-363.6887
101.05839443206787,0.9516892433166504,2.112196,-361.5765
101.18143463134766,0.7195663452148438,1.9961346,-359.58038
101.30490303039551,0.6670656204223633,1.9698843,-357.6105
101.43444037437439,0.7022963762283325,1.9874997,-355.62302
101.55596113204956,0.9407929182052612,2.1067479,-353.51627
101.77246308326721,0.8738672733306885,2.073285,-351.443
101.87608647346497,0.6015203595161438,1.9371116,-349.5059
101.97754693031311,0.9106274843215942,2.0916653,-347.4142
102.08062601089478,0.653967022895813,1.963335,-345.45087
102.21199488639832,0.9043723344802856,2.0885377,-343.36234
102.37690663337708,0.8673692941665649,2.0700362,-341.2923
102.5057303905487,0.6472781300544739,1.9599905,-339.3323
102.64344906806946,0.013436704874038696,1.6430699,-337.68924
102.86431050300598,0.1504741907119751,1.7115886,-335.97766
103.08798503875732,0.6351078152656555,1.9539053,-334.02374
103.57230401039124,0.8598473072052002,2.0662751,-331.95746
103.80505609512329,0.3201991617679596,1.7964511,-330.161
104.02056121826172,0.9625892639160156,2.1176462,-328.04337
104.22187614440918,0.7867556810379028,2.0297294,-326.01364
104.41936087608337,0.9267271757125854,2.099715,-323.91394
104.65554451942444,0.7795690894126892,2.026136,-321.88782
104.92116594314575,0.7268288135528564,1.9997659,-319.88806
105.15500092506409,0.03304213285446167,1.6528726,-318.2352
105.36676335334778,0.1736784279346466,1.7231907,-316.512
105.5439555644989,0.13772141933441162,1.7052121,-314.8068
105.93402409553528,0.7753986120223999,2.0240507,-312.78275
106.12591242790222,0.5796891450881958,1.9261961,-310.85654
106.32170224189758,0.8417181968688965,2.0572104,-308.79932
106.52162790298462,0.939105749130249,2.1059043,-306.69342
106.71462965011597,0.7052854299545288,1.9889941,-304.70444
106.89241123199463,0.6555789709091187,1.9641409,-302.7403
107.07973861694336,0.39804714918136597,1.8353751,-300.9049
107.26325988769531,0.6533659100532532,1.9630344,-298.94186
107.45093297958374,0.7678742408752441,2.0202885,-296.92157
107.62972640991211,0.5527844429016113,1.9127437,-295.00882
107.98160672187805,0.8592755198478699,2.0659893,-292.94284
108.18285179138184,0.13022485375404358,1.7014639,-291.24136
108.36452102661133,0.8166118264198303,2.0446575,-289.19672
108.52718663215637,0.5833696722984314,1.9280362,-287.26868
108.68128442764282,0.7566986083984375,2.014701,-285.25397
108.85019993782043,0.35012325644493103,1.811413,-283.44257
